menu_item_id,quantity_sold,sales_date,store_id
Pită BBQ,1,2/17/2026,starkebab_portmall
Sos Alb,4,2/17/2026,starkebab_portmall
Kids Box cu roll,2,2/17/2026,starkebab_portmall
Roll cu Pui Crocant,4,2/17/2026,starkebab_portmall
Baiețel,1,2/17/2026,starkebab_portmall
Roll Caesar ,3,2/17/2026,starkebab_portmall
Sos Alb,2,2/17/2026,starkebab_portmall
PopCorn de pui,1,2/17/2026,starkebab_portmall
cu Sos Ketchup,2,2/17/2026,starkebab_portmall
Cartof copt pulled pork*,1,2/17/2026,starkebab_portmall
Star Kebab Pulled Pork,6,2/17/2026,starkebab_portmall
cu TOPPING Carne Pui,1,2/17/2026,starkebab_portmall
cu ardei,10,2/17/2026,starkebab_portmall
Hot dog classic  personal,1,2/17/2026,starkebab_portmall
Sos Caesar,1,2/16/2026,starkebab_portmall
Brânzoaice fine,1,2/16/2026,starkebab_portmall
Star Sticks,3,2/16/2026,starkebab_portmall
Pachet kebab livrare,8,2/16/2026,starkebab_portmall
Aripioare BBQ,1,2/16/2026,starkebab_portmall
Star Kebab Pulled Pork,3,2/16/2026,starkebab_portmall
Salată Caesar Creveți,2,2/16/2026,starkebab_portmall
Gozleme cu carne de pui,1,2/16/2026,starkebab_portmall
Pită Grecească,1,2/16/2026,starkebab_portmall
Combo Star Kebab Pui_,1,2/16/2026,starkebab_portmall
Starburger Pui,1,2/16/2026,starkebab_portmall
cu TOPPING Cașcaval,4,2/16/2026,starkebab_portmall
Sos Alb_,1,2/16/2026,starkebab_portmall
Roll cu pui crocant  personal,1,2/16/2026,starkebab_portmall
Nuggets,1,2/16/2026,starkebab_portmall
Sos Burger,1,2/16/2026,starkebab_portmall
Plăcintă cu vișină,1,2/16/2026,starkebab_portmall
Salată Grecească,1,2/16/2026,starkebab_portmall
Plăcintă cu cartofi,4,2/16/2026,starkebab_portmall
cu semințe,1,2/16/2026,starkebab_portmall
Baiețel,3,2/16/2026,starkebab_portmall
Roll Caesar ,2,2/16/2026,starkebab_portmall
Salată Caesar Pui,2,2/16/2026,starkebab_portmall
Cartofi pai,3,2/16/2026,starkebab_portmall
cu ardei,7,2/16/2026,starkebab_portmall
Star Kebab Pui Mare,2,2/16/2026,starkebab_portmall
cu TOPPING Carne Pui,1,2/16/2026,starkebab_portmall
cu Sos Ketchup,1,2/16/2026,starkebab_portmall
Roll Fitness,2,2/16/2026,starkebab_portmall
Kids Box cu burger,3,2/16/2026,starkebab_portmall
cu Sos Alb,4,2/16/2026,starkebab_portmall
Plăcintă cu brânză și verdeață,7,2/16/2026,starkebab_portmall
Roll cu Pui Crocant,1,2/16/2026,starkebab_portmall
Star Kebab Pui,27,2/16/2026,starkebab_portmall
Star Kebab pui personal,3,2/16/2026,starkebab_portmall
Cheese StarKebab,1,2/16/2026,starkebab_portmall
Suc Naturalis 200 ml,1,2/16/2026,starkebab_portmall
Cartofi Pai Personal,1,2/16/2026,starkebab_portmall
cu Star Kebab Pui,4,2/16/2026,starkebab_portmall
Combo Star Kebab,4,2/16/2026,starkebab_portmall
cu Cartofi pai,5,2/16/2026,starkebab_portmall
Star Kebab Vânătoresc,4,2/16/2026,starkebab_portmall
Gozleme,2,2/15/2026,starkebab_portmall
Kids Box cu roll,2,2/15/2026,starkebab_portmall
Starburger Pui,8,2/15/2026,starkebab_portmall
cu Star Kebab Vânătoresc,1,2/15/2026,starkebab_portmall
cu TOPPING Ceapă,4,2/15/2026,starkebab_portmall
Salată Caesar Creveți,1,2/15/2026,starkebab_portmall
fără castraveți murați,1,2/15/2026,starkebab_portmall
Plăcintă cu vișină,2,2/15/2026,starkebab_portmall
Cartof copt cu crenvurști,1,2/15/2026,starkebab_portmall
Cheese StarKebab,7,2/15/2026,starkebab_portmall
Plăcintă cu brânză și verdeață,4,2/15/2026,starkebab_portmall
cu Sos Alb,5,2/15/2026,starkebab_portmall
Sos Sweet Chilli,1,2/15/2026,starkebab_portmall
cu Star Kebab Pui,7,2/15/2026,starkebab_portmall
Cartofi Pai Personal,1,2/15/2026,starkebab_portmall
fără sos alb,1,2/15/2026,starkebab_portmall
Hot dog classic,2,2/15/2026,starkebab_portmall
Star Kebab Pui,57,2/15/2026,starkebab_portmall
Star Kebab Pui Mare PROMOTIE 1+1=3,13,2/15/2026,starkebab_portmall
cu Sos Creamy Sweet Chilli,1,2/15/2026,starkebab_portmall
Star Kebab Vânătoresc,1,2/15/2026,starkebab_portmall
Star Kebab pui personal,3,2/15/2026,starkebab_portmall
Kids Box cu burger,1,2/15/2026,starkebab_portmall
cu ardei,7,2/15/2026,starkebab_portmall
Roll cu Creveți,3,2/15/2026,starkebab_portmall
Hot dog classic  personal,1,2/15/2026,starkebab_portmall
Roll Caesar ,7,2/15/2026,starkebab_portmall
fără cartofi,1,2/15/2026,starkebab_portmall
cu Sos Ketchup,2,2/15/2026,starkebab_portmall
PopCorn de pui,1,2/15/2026,starkebab_portmall
Pachet kebab livrare,3,2/15/2026,starkebab_portmall
Roll cu Pui Crocant,13,2/15/2026,starkebab_portmall
Sos Ketchup,3,2/15/2026,starkebab_portmall
Baiețel,2,2/15/2026,starkebab_portmall
Salată Caesar Pui,1,2/15/2026,starkebab_portmall
Sos Alb,8,2/15/2026,starkebab_portmall
Pită Grecească,2,2/15/2026,starkebab_portmall
cu Cartofi pai,8,2/15/2026,starkebab_portmall
Star Kebab Pui Mare,16,2/15/2026,starkebab_portmall
Pui crocant,4,2/15/2026,starkebab_portmall
Sos BBQ,2,2/15/2026,starkebab_portmall
Combo Star Kebab,8,2/15/2026,starkebab_portmall
Fetiță,1,2/15/2026,starkebab_portmall
Suc Naturalis 200 ml,1,2/15/2026,starkebab_portmall
Hot dog double,4,2/15/2026,starkebab_portmall
cu TOPPING Cașcaval,3,2/15/2026,starkebab_portmall
Nuggets,4,2/15/2026,starkebab_portmall
Cartof copt,2,2/15/2026,starkebab_portmall
Star Sticks,14,2/15/2026,starkebab_portmall
Sos Ketchup,2,2/15/2026,starkebab_portmall
Starburger Grecesc,1,2/15/2026,starkebab_portmall
Plăcintă cu cartofi,8,2/15/2026,starkebab_portmall
Gozleme cu carne de pui,2,2/15/2026,starkebab_portmall
Cartof copt cu pui*,1,2/15/2026,starkebab_portmall
Cartofi pai,12,2/15/2026,starkebab_portmall
Roll Fitness,7,2/15/2026,starkebab_portmall
Aripioare BBQ,2,2/15/2026,starkebab_portmall
Plăcintă cu brânză și verdeață,15,2/14/2026,starkebab_portmall
Sos Alb,1,2/14/2026,starkebab_portmall
Salată Caesar Creveți,3,2/14/2026,starkebab_portmall
Gozleme cu carne de pui,1,2/14/2026,starkebab_portmall
Star Kebab Pulled Pork,46,2/14/2026,starkebab_portmall
cu Sos Alb,12,2/14/2026,starkebab_portmall
fără roșii,3,2/14/2026,starkebab_portmall
Sos Burger,1,2/14/2026,starkebab_portmall
Nuggets,3,2/14/2026,starkebab_portmall
Star Kebab pui personal,6,2/14/2026,starkebab_portmall
Plăcintă cu vișină,4,2/14/2026,starkebab_portmall
fără varză,1,2/14/2026,starkebab_portmall
Sos Ketchup,10,2/14/2026,starkebab_portmall
Cheese StarKebab,11,2/14/2026,starkebab_portmall
cu TOPPING Morcov Picant,2,2/14/2026,starkebab_portmall
Platou Vânătoresc,1,2/14/2026,starkebab_portmall
Brânzoaice fine,1,2/14/2026,starkebab_portmall
Roll cu Pui Crocant,16,2/14/2026,starkebab_portmall
Plăcintă cu cartofi,8,2/14/2026,starkebab_portmall
Topping Cașcaval,4,2/14/2026,starkebab_portmall
Pui crocant,5,2/14/2026,starkebab_portmall
cu Star Kebab Veggie,1,2/14/2026,starkebab_portmall
Roll Fitness,10,2/14/2026,starkebab_portmall
Combo Star Kebab,25,2/14/2026,starkebab_portmall
cu Cartofi pai,25,2/14/2026,starkebab_portmall
Star Kebab Vânătoresc,6,2/14/2026,starkebab_portmall
Start Delicios: Brânzoaice + Cafea/Ceai la alegere,1,2/14/2026,starkebab_portmall
Suc Naturalis 200 ml,2,2/14/2026,starkebab_portmall
cu Sos Sweet Chilli,1,2/14/2026,starkebab_portmall
Star Kebab Pui,128,2/14/2026,starkebab_portmall
Starburger Grecesc,1,2/14/2026,starkebab_portmall
cu Star Kebab Pui,16,2/14/2026,starkebab_portmall
fără castraveți murați,1,2/14/2026,starkebab_portmall
cu Sos BBQ,1,2/14/2026,starkebab_portmall
Star Sticks,4,2/14/2026,starkebab_portmall
cu TOPPING Ardei Dulce,1,2/14/2026,starkebab_portmall
cu Sos Burger,1,2/14/2026,starkebab_portmall
Sos Ketchup,1,2/14/2026,starkebab_portmall
Fetiță,14,2/14/2026,starkebab_portmall
cu TOPPING Carne Pui,1,2/14/2026,starkebab_portmall
Sos BBQ,1,2/14/2026,starkebab_portmall
Hot dog classic,20,2/14/2026,starkebab_portmall
Star Kebab Pui Mare,5,2/14/2026,starkebab_portmall
Topping Carne Pui,1,2/14/2026,starkebab_portmall
Salată Caesar Pui,2,2/14/2026,starkebab_portmall
cu TOPPING Cașcaval,15,2/14/2026,starkebab_portmall
Gozleme Vânătoresc,4,2/14/2026,starkebab_portmall
Pită Grecească,1,2/14/2026,starkebab_portmall
Aripioare BBQ,1,2/14/2026,starkebab_portmall
cu Star Kebab Pulled Pork,8,2/14/2026,starkebab_portmall
Cartofi pai,29,2/14/2026,starkebab_portmall
Pită Vegetariană,1,2/14/2026,starkebab_portmall
Pachet kebab livrare,2,2/14/2026,starkebab_portmall
fără cartofi,1,2/14/2026,starkebab_portmall
Baiețel,5,2/14/2026,starkebab_portmall
Star Kebab Pulled Pork Mare,3,2/14/2026,starkebab_portmall
Roll Caesar ,3,2/14/2026,starkebab_portmall
Starburger de Vită,1,2/14/2026,starkebab_portmall
Combo Pui Crocant,1,2/14/2026,starkebab_portmall
Sos Caesar,2,2/14/2026,starkebab_portmall
Hot dog Pulled Pork,1,2/14/2026,starkebab_portmall
Salată Grecească,3,2/14/2026,starkebab_portmall
Pită BBQ,1,2/14/2026,starkebab_portmall
Kids Box cu burger,2,2/14/2026,starkebab_portmall
cu ardei,15,2/14/2026,starkebab_portmall
cu Sos Ketchup,11,2/14/2026,starkebab_portmall
Sos Alb,16,2/14/2026,starkebab_portmall
Starburger Pui,3,2/14/2026,starkebab_portmall
Gozleme,1,2/14/2026,starkebab_portmall
Star Kebab Pui Mare PROMOTIE 1+1=3,4,2/14/2026,starkebab_portmall
Roll cu Creveți,2,2/14/2026,starkebab_portmall
Sos Tzatziki,1,2/14/2026,starkebab_portmall
Hot dog double,9,2/14/2026,starkebab_portmall
Kids Box cu roll,17,2/14/2026,starkebab_portmall
Sos Sweet Chilli,3,2/14/2026,starkebab_portmall
Star Kebab pui personal,3,2/13/2026,starkebab_portmall
Cartof copt,1,2/13/2026,starkebab_portmall
cu ardei,5,2/13/2026,starkebab_portmall
Roll Fitness,3,2/13/2026,starkebab_portmall
cu Sos Ketchup,1,2/13/2026,starkebab_portmall
cu Star Kebab Pui,6,2/13/2026,starkebab_portmall
Plăcintă cu cartofi,2,2/13/2026,starkebab_portmall
Star Kebab Pui,16,2/13/2026,starkebab_portmall
Star Kebab Pui Mare PROMOTIE 1+1=3__,1,2/13/2026,starkebab_portmall
cu Sos BBQ,1,2/13/2026,starkebab_portmall
fără castraveți murați,2,2/13/2026,starkebab_portmall
Roll Caesar ,3,2/13/2026,starkebab_portmall
Star Kebab Pui Mare PROMOTIE 1+1=3,7,2/13/2026,starkebab_portmall
fără sos total,1,2/13/2026,starkebab_portmall
Plăcintă cu vișină,3,2/13/2026,starkebab_portmall
Starburger Pui,1,2/13/2026,starkebab_portmall
Star Kebab Pui Mare,14,2/13/2026,starkebab_portmall
Cartofi pai,1,2/13/2026,starkebab_portmall
Salată Grecească,2,2/13/2026,starkebab_portmall
Combo Starburger,2,2/13/2026,starkebab_portmall
Cartof copt pulled pork,1,2/13/2026,starkebab_portmall
Pită Grecească,1,2/13/2026,starkebab_portmall
cu TOPPING Cașcaval,4,2/13/2026,starkebab_portmall
Star Sticks,1,2/13/2026,starkebab_portmall
Hot dog classic,4,2/13/2026,starkebab_portmall
Pachet kebab livrare,12,2/13/2026,starkebab_portmall
Aripioare BBQ,1,2/13/2026,starkebab_portmall
Star Kebab Pulled Pork Mare,3,2/13/2026,starkebab_portmall
cu Star Kebab Pulled Pork,2,2/13/2026,starkebab_portmall
Combo Star Kebab Pui_,1,2/13/2026,starkebab_portmall
Starburger Grecesc,3,2/13/2026,starkebab_portmall
Star Box,1,2/13/2026,starkebab_portmall
Platou Pui,1,2/13/2026,starkebab_portmall
Roll cu Pui Crocant,1,2/13/2026,starkebab_portmall
Salată Caesar Pui,1,2/13/2026,starkebab_portmall
Sos Alb,2,2/13/2026,starkebab_portmall
cu TOPPING Carne Pui,4,2/13/2026,starkebab_portmall
cu Starburger Pui,2,2/13/2026,starkebab_portmall
Star Kebab Pulled Pork,4,2/13/2026,starkebab_portmall
Plăcintă cu brânză și verdeață,5,2/13/2026,starkebab_portmall
cu Sos Alb,9,2/13/2026,starkebab_portmall
Combo Star Kebab,8,2/13/2026,starkebab_portmall
cu Cartofi pai,11,2/13/2026,starkebab_portmall
Pui crocant,1,2/13/2026,starkebab_portmall
Cheese StarKebab,3,2/13/2026,starkebab_portmall
Baiețel,1,2/12/2026,starkebab_portmall
Combo Star Kebab,6,2/12/2026,starkebab_portmall
Plăcintă cu cartofi,3,2/12/2026,starkebab_portmall
cu Sos BBQ,1,2/12/2026,starkebab_portmall
Cartofi pai,3,2/12/2026,starkebab_portmall
Salată Caesar Pui,1,2/12/2026,starkebab_portmall
Star Kebab pui personal,5,2/12/2026,starkebab_portmall
Nuggets,2,2/12/2026,starkebab_portmall
Star Kebab Pui,32,2/12/2026,starkebab_portmall
Fetiță,1,2/12/2026,starkebab_portmall
cu Cartofi pai,6,2/12/2026,starkebab_portmall
Creveți cu sos (6 buc),1,2/12/2026,starkebab_portmall
Roll cu Creveți,2,2/12/2026,starkebab_portmall
cu TOPPING Morcov Picant,1,2/12/2026,starkebab_portmall
Roll cu Pui Crocant,2,2/12/2026,starkebab_portmall
Pachet kebab livrare,13,2/12/2026,starkebab_portmall
Pachet wrap livrare,1,2/12/2026,starkebab_portmall
Starburger Pui,1,2/12/2026,starkebab_portmall
Star Kebab Pulled Pork,1,2/12/2026,starkebab_portmall
Gozleme,1,2/12/2026,starkebab_portmall
Sos Ketchup,3,2/12/2026,starkebab_portmall
Sos Alb,2,2/12/2026,starkebab_portmall
PopCorn de pui,1,2/12/2026,starkebab_portmall
cu ardei,8,2/12/2026,starkebab_portmall
Hot dog classic,6,2/12/2026,starkebab_portmall
Star Kebab Pulled Pork Mare,3,2/12/2026,starkebab_portmall
Kids Box cu roll,2,2/12/2026,starkebab_portmall
Plăcintă cu vișină,3,2/12/2026,starkebab_portmall
Cheese StarKebab,6,2/12/2026,starkebab_portmall
cu Sos Alb,5,2/12/2026,starkebab_portmall
cu TOPPING Cașcaval,14,2/12/2026,starkebab_portmall
Plăcintă cu brânză și verdeață,8,2/12/2026,starkebab_portmall
Pită Vânătorească,1,2/12/2026,starkebab_portmall
Aripioare BBQ,1,2/12/2026,starkebab_portmall
cu Star Kebab Pui,5,2/12/2026,starkebab_portmall
Cartof copt,4,2/12/2026,starkebab_portmall
cu Cheese StarKebab,1,2/12/2026,starkebab_portmall
Gozleme cu carne de pui,1,2/12/2026,starkebab_portmall
Roll Fitness,1,2/12/2026,starkebab_portmall
Star Kebab Pui Mare,14,2/12/2026,starkebab_portmall
fără sos bbq,1,2/11/2026,starkebab_portmall
cu TOPPING Carne Pui,1,2/11/2026,starkebab_portmall
Pită Grecească,7,2/11/2026,starkebab_portmall
Salată Caesar Pui,3,2/11/2026,starkebab_portmall
Star Kebab Pui Mare,10,2/11/2026,starkebab_portmall
Cartofi pai,6,2/11/2026,starkebab_portmall
Baiețel,2,2/11/2026,starkebab_portmall
fără cartofi,2,2/11/2026,starkebab_portmall
Pachet kebab livrare,10,2/11/2026,starkebab_portmall
Sos Alb,6,2/11/2026,starkebab_portmall
cu Sos Ketchup,1,2/11/2026,starkebab_portmall
Plăcintă cu cartofi,4,2/11/2026,starkebab_portmall
Roll Fitness,1,2/11/2026,starkebab_portmall
Cartof copt,2,2/11/2026,starkebab_portmall
Star Sticks,4,2/11/2026,starkebab_portmall
Star Kebab pui personal,1,2/11/2026,starkebab_portmall
Platou Vânătoresc,1,2/11/2026,starkebab_portmall
cu Cartofi pai,9,2/11/2026,starkebab_portmall
Combo Star Kebab,8,2/11/2026,starkebab_portmall
cu Star Kebab Pui,8,2/11/2026,starkebab_portmall
cu TOPPING Carne Porc,3,2/11/2026,starkebab_portmall
cu TOPPING Carne Pui_,1,2/11/2026,starkebab_portmall
cu Sos Alb,8,2/11/2026,starkebab_portmall
Plăcintă cu brânză și verdeață,8,2/11/2026,starkebab_portmall
Star Kebab Pui,11,2/11/2026,starkebab_portmall
Plăcintă cu vișină,2,2/11/2026,starkebab_portmall
Cheese StarKebab,4,2/11/2026,starkebab_portmall
Roll cu Pui Crocant,4,2/11/2026,starkebab_portmall
Sos Alb,2,2/11/2026,starkebab_portmall
Kids Box cu roll,1,2/11/2026,starkebab_portmall
Platou Falafel,1,2/11/2026,starkebab_portmall
Gozleme,1,2/11/2026,starkebab_portmall
fără varză,1,2/11/2026,starkebab_portmall
Star Kebab Pulled Pork Mare,3,2/11/2026,starkebab_portmall
Sos Ketchup,1,2/11/2026,starkebab_portmall
Gozleme cu carne de pui,2,2/11/2026,starkebab_portmall
Star Kebab Pulled Pork,6,2/11/2026,starkebab_portmall
Kids Box cu burger,3,2/11/2026,starkebab_portmall
cu TOPPING Morcov Picant_,1,2/11/2026,starkebab_portmall
cu ardei,13,2/11/2026,starkebab_portmall
cu Ardei Jalapinio 10 gr GRATIS,1,2/11/2026,starkebab_portmall
cu TOPPING Cașcaval,6,2/11/2026,starkebab_portmall
Hot dog classic,2,2/11/2026,starkebab_portmall
Nuggets,1,2/11/2026,starkebab_portmall
Sos Creamy Sweet Chili_,1,2/11/2026,starkebab_portmall
Roll Caesar ,2,2/11/2026,starkebab_portmall
Sos Alb_,2,2/11/2026,starkebab_portmall
Star Kebab Veggie_,1,2/11/2026,starkebab_portmall
Star Box,1,2/11/2026,starkebab_portmall
Combo Star Kebab Pui_,1,2/11/2026,starkebab_portmall
Hot dog double,3,2/11/2026,starkebab_portmall
Creveți cu sos (6 buc),1,2/11/2026,starkebab_portmall
Fetiță,2,2/11/2026,starkebab_portmall
Combo Star Kebab Pui_,1,2/10/2026,starkebab_portmall
Hot dog classic,4,2/10/2026,starkebab_portmall
La Pachet,2,2/10/2026,starkebab_portmall
cu TOPPING Cașcaval,16,2/10/2026,starkebab_portmall
Star Sticks,1,2/10/2026,starkebab_portmall
Fetiță,1,2/10/2026,starkebab_portmall
Star Kebab Vânătoresc,1,2/10/2026,starkebab_portmall
cu Ardei Jalapinio 10 gr GRATIS,1,2/10/2026,starkebab_portmall
cu TOPPING Masline,3,2/10/2026,starkebab_portmall
Salată Grecească,1,2/10/2026,starkebab_portmall
Pită BBQ,1,2/10/2026,starkebab_portmall
Cartof copt pulled pork,1,2/10/2026,starkebab_portmall
Pită Grecească,2,2/10/2026,starkebab_portmall
cu TOPPING Ardei Copt,1,2/10/2026,starkebab_portmall
Star Kebab Pui Mare,13,2/10/2026,starkebab_portmall
Gozleme cu carne de pui,1,2/10/2026,starkebab_portmall
Roll Fitness,1,2/10/2026,starkebab_portmall
Plăcintă cu cartofi,3,2/10/2026,starkebab_portmall
Cartofi pai,5,2/10/2026,starkebab_portmall
Star Kebab Veggie,4,2/10/2026,starkebab_portmall
cu Cheese StarKebab,1,2/10/2026,starkebab_portmall
Gozleme cu carne de pui personal,1,2/10/2026,starkebab_portmall
cu Sos Alb,4,2/10/2026,starkebab_portmall
Nuggets,2,2/10/2026,starkebab_portmall
cu Lipie clasica,1,2/10/2026,starkebab_portmall
cu Sos Sweet Chilli,1,2/10/2026,starkebab_portmall
fără castraveți murați,2,2/10/2026,starkebab_portmall
cu Star Kebab Vânătoresc,1,2/10/2026,starkebab_portmall
Cartof copt,2,2/10/2026,starkebab_portmall
Star Kebab Pui,28,2/10/2026,starkebab_portmall
Plăcintă cu brânză și verdeață,5,2/10/2026,starkebab_portmall
cu Star Kebab Pui,2,2/10/2026,starkebab_portmall
Combo Star Kebab,5,2/10/2026,starkebab_portmall
cu Cartofi pai,6,2/10/2026,starkebab_portmall
cu Topping Ardei Iute Jalapeno,1,2/10/2026,starkebab_portmall
Roll Caesar ,3,2/10/2026,starkebab_portmall
cu Sos Ketchup,1,2/10/2026,starkebab_portmall
Sos Alb,2,2/10/2026,starkebab_portmall
Sos Tzatziki_,1,2/10/2026,starkebab_portmall
Roll cu Pui Crocant,2,2/10/2026,starkebab_portmall
Kids Box cu burger,1,2/10/2026,starkebab_portmall
cu ardei,7,2/10/2026,starkebab_portmall
Cheese StarKebab,4,2/10/2026,starkebab_portmall
cu Star Kebab Pulled Pork,1,2/10/2026,starkebab_portmall
Star Kebab Pulled Pork,5,2/10/2026,starkebab_portmall
fără cartofi,1,2/10/2026,starkebab_portmall
Sos Ketchup,2,2/10/2026,starkebab_portmall
Sos Caesar,2,2/10/2026,starkebab_portmall
Pachet kebab livrare,4,2/10/2026,starkebab_portmall
cu TOPPING Morcov Picant,1,2/10/2026,starkebab_portmall
Star Kebab Pulled Pork Mare,6,2/10/2026,starkebab_portmall
cu TOPPING Cașcaval,9,2/9/2026,starkebab_portmall
Hot dog classic,4,2/9/2026,starkebab_portmall
Star Kebab Vânătoresc,1,2/9/2026,starkebab_portmall
Pachet kebab livrare,13,2/9/2026,starkebab_portmall
Star Kebab Pulled Pork,2,2/9/2026,starkebab_portmall
Pită Grecească,1,2/9/2026,starkebab_portmall
Roll cu Pui Crocant,4,2/9/2026,starkebab_portmall
Star Kebab Pui Mare_,2,2/9/2026,starkebab_portmall
cu TOPPING Carne Pui,1,2/9/2026,starkebab_portmall
Plăcintă cu vișină,3,2/9/2026,starkebab_portmall
Pită BBQ,2,2/9/2026,starkebab_portmall
Sos Alb,1,2/9/2026,starkebab_portmall
Fetiță,1,2/9/2026,starkebab_portmall
Creveți cu sos (6 buc),1,2/9/2026,starkebab_portmall
Roll cu Creveți,1,2/9/2026,starkebab_portmall
Starburger Pui,3,2/9/2026,starkebab_portmall
cu ardei,16,2/9/2026,starkebab_portmall
Star Kebab pui personal,3,2/9/2026,starkebab_portmall
Hot dog double,1,2/9/2026,starkebab_portmall
Star Kebab Pui,21,2/9/2026,starkebab_portmall
Plăcintă cu cartofi,2,2/9/2026,starkebab_portmall
Sos Ketchup,1,2/9/2026,starkebab_portmall
Kids Box cu burger,1,2/9/2026,starkebab_portmall
cu Cartofi pai,2,2/9/2026,starkebab_portmall
Combo Star Kebab,2,2/9/2026,starkebab_portmall
cu TOPPING Morcov Picant,1,2/9/2026,starkebab_portmall
Cartofi pai,2,2/9/2026,starkebab_portmall
Salată Caesar Pui,2,2/9/2026,starkebab_portmall
cu castraveți proaspeți,1,2/9/2026,starkebab_portmall
Star Kebab Pui Mare,9,2/9/2026,starkebab_portmall
cu TOPPING Ceapă,1,2/9/2026,starkebab_portmall
Cheese StarKebab,5,2/9/2026,starkebab_portmall
cu Sos Alb,1,2/9/2026,starkebab_portmall
Cartof copt cu pui,1,2/9/2026,starkebab_portmall
Plăcintă cu brânză și verdeață,2,2/9/2026,starkebab_portmall
cu Star Kebab Vânătoresc,1,2/9/2026,starkebab_portmall
cu TOPPING Carne Porc,1,2/9/2026,starkebab_portmall
cu Star Kebab Pui,1,2/9/2026,starkebab_portmall
cu Sos BBQ,1,2/9/2026,starkebab_portmall
Star Sticks,1,2/9/2026,starkebab_portmall
Pită BBQ,4,2/8/2026,starkebab_portmall
Sos Caesar,1,2/8/2026,starkebab_portmall
Kids Box cu roll,9,2/8/2026,starkebab_portmall
Star Kebab Pulled Pork Mare,1,2/8/2026,starkebab_portmall
Salată Caesar Creveți,1,2/8/2026,starkebab_portmall
Star Kebab Pulled Pork,22,2/8/2026,starkebab_portmall
cu Star Kebab Pulled Pork,1,2/8/2026,starkebab_portmall
PopCorn de pui,3,2/8/2026,starkebab_portmall
Gozleme cu carne de pui,2,2/8/2026,starkebab_portmall
Star Sticks,2,2/8/2026,starkebab_portmall
Starburger Pui,3,2/8/2026,starkebab_portmall
Sos Sweet Chilli,3,2/8/2026,starkebab_portmall
Hot dog classic,5,2/8/2026,starkebab_portmall
Gozleme,3,2/8/2026,starkebab_portmall
cu Star Kebab Pui,12,2/8/2026,starkebab_portmall
